0,91,68
1,84,70
2,85,71
3,84,71
4,85,70
5,85,71
6,85,71
7,85,70
8,85,70
9,86,69
10,85,70
11,86,69
12,86,69
13,86,68
14,87,66
15,87,66
16,86,65
17,88,64
18,88,65
19,89,67
20,90,66
21,91,65
22,90,64
23,91,64
24,91,65
25,92,63
26,93,63
27,94,62
28,93,62
29,94,63
30,95,62
31,94,62
32,94,63
33,94,62
34,94,62
35,94,63
36,95,63
37,94,62
38,94,62
39,94,63
40,93,63
41,91,63
42,89,64
43,87,63
44,85,66
45,81,65
46,79,67
47,76,68
48,74,68
49,71,70
50,70,72
51,68,73
52,66,73
53,66,74
54,65,76
55,65,76
56,64,77
57,64,76
58,64,77
59,64,77
60,66,77
61,67,77
62,67,78
63,67,78
64,67,77
65,68,76
66,68,75
67,68,75
68,69,76
69,69,75
70,70,74
71,69,74
72,69,72
73,69,70
74,70,68
75,70,66
76,70,65
77,71,62
78,72,62
79,72,61
80,76,61
81,78,61
82,79,59
83,82,58
84,85,58
85,88,59
86,92,58
87,94,56
88,97,57
89,99,57
90,102,56
91,103,56
92,106,56
93,106,57
94,108,56
95,109,56
96,109,56
97,107,57
98,108,57
99,106,59
100,104,59
101,101,61
102,100,60
103,97,62
104,93,63
105,91,63
106,88,64
107,86,64
108,84,64
109,82,64
110,81,63
111,80,63
112,79,62
113,78,61
114,78,62
115,77,62
116,77,62
117,76,62
118,76,63
119,77,62
120,76,62
121,76,62
122,76,64
123,77,64
124,76,65
125,76,64
126,75,64
127,76,62
128,76,63
129,76,63
130,76,65
131,75,63
132,75,63
133,75,65
134,75,63
135,75,63
136,75,64
137,76,68
138,77,65
139,78,67
140,78,67
141,78,71
142,80,67
143,79,67
144,81,70
145,80,68
146,80,68
147,78,73
148,80,82
149,80,69
150,80,69
151,81,76
152,81,78
153,82,73
154,81,76
155,81,74
156,79,75
157,81,75
158,82,73
159,82,73
160,83,78
161,82,73
162,81,70
163,81,71
164,80,74
165,81,69
166,82,72
167,81,71
168,82,72
169,82,73
170,82,72
171,83,69
172,85,72
173,84,70
174,84,70
175,85,72
176,84,70
177,84,71
178,86,71
179,85,68
180,86,67
181,87,65
182,86,67
183,88,65
184,90,66
185,90,66
186,91,67
187,92,68
188,93,69
189,95,69
190,98,71
191,99,73
192,100,74
193,103,74
194,103,76
195,105,78
196,106,79
197,107,78
198,109,80
199,111,81
200,114,80
201,115,82
202,116,82
203,117,82
204,118,82
205,120,79
206,119,75
207,119,74
208,120,73
209,118,71
210,116,68
211,111,66
212,106,64
213,101,63
214,96,64
215,90,62
216,85,61
217,81,60
218,75,62
219,73,61
220,69,62
221,66,62
222,65,63
223,62,63
224,62,63
225,60,64
226,61,64
227,61,64
228,61,67
229,62,66
230,65,66
231,68,69
232,70,69
233,74,69
234,77,70
235,80,72
236,83,72
237,85,71
238,87,71
239,90,72
240,91,71
241,93,72
242,94,71
243,96,72
244,94,72
245,95,72
246,95,72
247,94,71
248,94,69
249,94,68
250,91,68
251,89,68
252,88,67
253,88,68
254,86,67
255,84,67
256,85,66
