0,92,67
1,89,68
2,89,68
3,89,67
4,89,67
5,89,67
6,89,67
7,89,67
8,89,67
9,90,67
10,90,66
11,90,66
12,90,65
13,91,65
14,91,64
15,91,63
16,92,63
17,92,62
18,92,62
19,93,61
20,93,61
21,94,60
22,95,60
23,95,59
24,95,58
25,96,58
26,96,57
27,96,57
28,97,57
29,97,56
30,97,56
31,98,56
32,98,56
33,98,56
34,98,56
35,99,56
36,99,56
37,98,56
38,98,56
39,98,57
40,97,57
41,95,58
42,94,58
43,91,59
44,89,60
45,86,61
46,83,62
47,80,63
48,77,64
49,74,65
50,71,67
51,68,68
52,65,69
53,63,70
54,61,70
55,61,70
56,61,69
57,62,69
58,64,69
59,65,69
60,67,70
61,68,70
62,68,70
63,68,69
64,68,69
65,68,69
66,67,69
67,67,69
68,67,69
69,67,69
70,67,69
71,68,68
72,69,67
73,69,65
74,70,64
75,71,63
76,72,61
77,73,60
78,75,59
79,77,58
80,79,57
81,81,56
82,84,56
83,86,55
84,89,55
85,92,55
86,95,54
87,98,54
88,101,54
89,103,54
90,105,54
91,107,54
92,108,54
93,109,54
94,110,54
95,110,54
96,110,54
97,109,54
98,108,54
99,107,55
100,105,56
101,103,57
102,101,57
103,98,58
104,96,58
105,93,58
106,90,58
107,88,58
108,86,58
109,85,58
110,84,57
111,83,57
112,82,57
113,81,57
114,80,56
115,80,56
116,80,56
117,79,56
118,79,56
119,79,56
120,79,56
121,79,57
122,79,57
123,79,57
124,79,57
125,79,57
126,79,57
127,79,56
128,79,56
129,79,56
130,78,56
131,78,56
132,78,56
133,78,56
134,78,56
135,78,56
136,78,56
137,79,57
138,80,56
139,80,56
140,81,56
141,82,56
142,82,56
143,83,56
144,83,56
145,84,56
146,84,55
147,84,55
148,84,55
149,85,55
150,85,55
151,84,55
152,84,55
153,84,55
154,84,55
155,84,55
156,84,55
157,84,55
158,84,55
159,84,56
160,84,56
161,84,56
162,85,57
163,85,57
164,85,58
165,85,58
166,85,58
167,85,58
168,85,59
169,86,59
170,86,60
171,86,61
172,86,61
173,87,62
174,87,62
175,87,63
176,87,63
177,87,63
178,88,63
179,88,63
180,88,62
181,89,62
182,89,62
183,90,62
184,91,62
185,92,62
186,93,62
187,94,63
188,95,64
189,96,64
190,99,66
191,101,67
192,102,68
193,104,69
194,106,70
195,107,71
196,109,72
197,111,73
198,112,74
199,114,75
200,116,75
201,117,76
202,118,76
203,119,76
204,119,75
205,120,74
206,121,72
207,122,70
208,121,68
209,120,65
210,117,63
211,113,62
212,108,60
213,104,59
214,99,58
215,94,57
216,89,57
217,85,57
218,81,56
219,77,56
220,74,56
221,72,57
222,70,57
223,68,57
224,67,58
225,67,58
226,67,59
227,68,59
228,69,60
229,71,61
230,74,62
231,77,63
232,80,64
233,83,65
234,85,65
235,88,66
236,89,66
237,91,66
238,93,66
239,94,66
240,95,66
241,96,66
242,96,66
243,97,66
244,97,66
245,97,65
246,97,65
247,96,64
248,96,64
249,95,63
250,94,63
251,92,62
252,91,62
253,91,62
254,90,62
255,89,61
256,88,61
